InputData/2/87_3.jpg,3
InputData/2/89_52.jpg,3
InputData/2/83_9.jpg,3
InputData/2/89_28.jpg,3
InputData/2/67_6.jpg,3
InputData/2/86_26.jpg,3
InputData/2/89_62.jpg,3
InputData/2/61_97.jpg,3
InputData/2/89_8.jpg,3
InputData/2/60_5.jpg,3
InputData/2/89_67.jpg,3
InputData/2/89_37.jpg,3
InputData/2/89_35.jpg,3
InputData/2/68_23.jpg,3
InputData/2/61_75.jpg,3
InputData/2/61_65.jpg,3
InputData/2/88_13.jpg,3
InputData/2/62_17.jpg,3
InputData/2/66_14.jpg,3
InputData/2/68_27.jpg,3
InputData/2/64_5.jpg,3
InputData/2/79_7.jpg,3
InputData/2/72_11.jpg,3
InputData/2/74_5.jpg,3
InputData/2/80_5.jpg,3
InputData/2/64_13.jpg,3
InputData/2/81_6.jpg,3
InputData/2/68_18.jpg,3
InputData/2/72_12.jpg,3
InputData/2/70_11.jpg,3
InputData/2/89_15.jpg,3
InputData/2/78_24.jpg,3
InputData/2/84_4.jpg,3
InputData/2/89_88.jpg,3
InputData/2/89_76.jpg,3
InputData/2/69_27.jpg,3
InputData/2/67_13.jpg,3
InputData/2/88_26.jpg,3
InputData/2/65_11.jpg,3
InputData/2/89_29.jpg,3
InputData/2/75_37.jpg,3
InputData/2/68_15.jpg,3
InputData/2/83_15.jpg,3
InputData/2/75_45.jpg,3
InputData/2/61_98.jpg,3
InputData/2/74_15.jpg,3
InputData/2/76_34.jpg,3
InputData/2/80_0.jpg,3
InputData/2/76_1.jpg,3
InputData/2/70_7.jpg,3
InputData/2/63_9.jpg,3
InputData/2/79_37.jpg,3
InputData/2/74_21.jpg,3
InputData/2/83_46.jpg,3
InputData/2/88_30.jpg,3
InputData/2/60_18.jpg,3
InputData/2/85_18.jpg,3
InputData/2/83_37.jpg,3
InputData/2/63_8.jpg,3
InputData/2/64_25.jpg,3
InputData/2/69_6.jpg,3
InputData/2/66_5.jpg,3
InputData/2/85_16.jpg,3
InputData/2/89_69.jpg,3
InputData/2/74_24.jpg,3
InputData/2/75_24.jpg,3
InputData/2/61_106.jpg,3
InputData/2/76_17.jpg,3
InputData/2/66_0.jpg,3
InputData/2/67_8.jpg,3
InputData/2/74_19.jpg,3
InputData/2/82_2.jpg,3
InputData/2/79_11.jpg,3
InputData/2/83_33.jpg,3
InputData/2/76_11.jpg,3
InputData/2/78_26.jpg,3
InputData/2/65_23.jpg,3
InputData/2/88_9.jpg,3
InputData/2/72_15.jpg,3
InputData/2/89_3.jpg,3
InputData/2/77_23.jpg,3
InputData/2/83_27.jpg,3
InputData/2/61_114.jpg,3
InputData/2/72_8.jpg,3
InputData/2/85_13.jpg,3
InputData/2/61_81.jpg,3
InputData/2/86_28.jpg,3
InputData/2/69_19.jpg,3
InputData/2/61_93.jpg,3
InputData/2/69_11.jpg,3
InputData/2/75_19.jpg,3
InputData/2/60_35.jpg,3
InputData/2/62_12.jpg,3
InputData/2/86_29.jpg,3
InputData/2/81_2.jpg,3
InputData/2/63_17.jpg,3
InputData/2/88_2.jpg,3
InputData/2/83_35.jpg,3
InputData/2/79_15.jpg,3
InputData/2/69_16.jpg,3
InputData/2/83_45.jpg,3
InputData/2/89_61.jpg,3
InputData/2/89_47.jpg,3
InputData/2/67_23.jpg,3
InputData/2/72_5.jpg,3
InputData/2/61_22.jpg,3
InputData/2/76_28.jpg,3
InputData/2/65_22.jpg,3
InputData/2/68_2.jpg,3
InputData/2/75_65.jpg,3
InputData/2/89_90.jpg,3
InputData/2/70_6.jpg,3
InputData/2/65_5.jpg,3
InputData/2/66_15.jpg,3
InputData/2/75_34.jpg,3
InputData/2/84_5.jpg,3
InputData/2/75_20.jpg,3
InputData/2/88_27.jpg,3
InputData/2/88_29.jpg,3
InputData/2/83_36.jpg,3
InputData/2/61_79.jpg,3
InputData/2/72_7.jpg,3
InputData/2/78_14.jpg,3
InputData/2/78_22.jpg,3
InputData/2/61_15.jpg,3
InputData/2/61_110.jpg,3
InputData/2/75_55.jpg,3
InputData/2/77_3.jpg,3
InputData/2/75_62.jpg,3
InputData/2/63_12.jpg,3
InputData/2/89_9.jpg,3
InputData/2/79_9.jpg,3
InputData/2/73_0.jpg,3
InputData/2/82_12.jpg,3
InputData/2/83_34.jpg,3
InputData/2/65_3.jpg,3
InputData/2/83_49.jpg,3
InputData/2/89_14.jpg,3
InputData/2/89_31.jpg,3
InputData/2/83_22.jpg,3
InputData/2/67_25.jpg,3
InputData/2/89_70.jpg,3
InputData/2/70_14.jpg,3
InputData/2/75_52.jpg,3
InputData/2/75_54.jpg,3
InputData/2/65_18.jpg,3
InputData/2/60_25.jpg,3
InputData/2/68_19.jpg,3
InputData/2/61_30.jpg,3
InputData/2/74_26.jpg,3
InputData/2/72_20.jpg,3
InputData/2/84_2.jpg,3
InputData/2/71_8.jpg,3
InputData/2/76_24.jpg,3
InputData/2/89_89.jpg,3
InputData/2/61_77.jpg,3
InputData/2/64_6.jpg,3
InputData/2/75_15.jpg,3
InputData/2/82_28.jpg,3
InputData/2/65_7.jpg,3
InputData/2/86_13.jpg,3
InputData/2/81_15.jpg,3
InputData/2/88_16.jpg,3
InputData/2/89_83.jpg,3
InputData/2/63_11.jpg,3
InputData/2/72_27.jpg,3
InputData/2/62_3.jpg,3
InputData/2/77_11.jpg,3
InputData/2/87_5.jpg,3
InputData/2/81_14.jpg,3
InputData/2/65_13.jpg,3
InputData/2/88_24.jpg,3
InputData/2/88_4.jpg,3
InputData/2/67_11.jpg,3
InputData/2/82_27.jpg,3
InputData/2/82_5.jpg,3
InputData/2/69_2.jpg,3
InputData/2/60_34.jpg,3
InputData/2/62_20.jpg,3
InputData/2/85_2.jpg,3
InputData/2/79_6.jpg,3
InputData/2/71_17.jpg,3
InputData/2/61_52.jpg,3
InputData/2/60_3.jpg,3
InputData/2/75_36.jpg,3
InputData/2/77_12.jpg,3
InputData/2/69_15.jpg,3
InputData/2/63_26.jpg,3
InputData/2/83_13.jpg,3
InputData/2/71_7.jpg,3
InputData/2/61_74.jpg,3
InputData/2/88_14.jpg,3
InputData/2/68_12.jpg,3
InputData/2/89_32.jpg,3
InputData/2/72_22.jpg,3
InputData/2/83_21.jpg,3
InputData/2/69_22.jpg,3
InputData/2/89_49.jpg,3
InputData/2/89_65.jpg,3
InputData/2/87_6.jpg,3
InputData/2/75_8.jpg,3
InputData/2/75_70.jpg,3
InputData/2/61_88.jpg,3
InputData/2/89_51.jpg,3
InputData/2/85_9.jpg,3
InputData/2/63_13.jpg,3
InputData/2/63_15.jpg,3
InputData/2/85_15.jpg,3
InputData/2/61_21.jpg,3
InputData/2/76_25.jpg,3
InputData/2/80_4.jpg,3
InputData/2/83_5.jpg,3
InputData/2/61_62.jpg,3
InputData/2/61_39.jpg,3
InputData/2/85_21.jpg,3
InputData/2/78_6.jpg,3
InputData/2/71_22.jpg,3
InputData/2/76_30.jpg,3
InputData/2/75_12.jpg,3
InputData/2/76_10.jpg,3
InputData/2/60_9.jpg,3
InputData/2/82_19.jpg,3
InputData/2/78_3.jpg,3
InputData/2/63_2.jpg,3
InputData/2/89_74.jpg,3
InputData/2/63_7.jpg,3
InputData/2/85_17.jpg,3
InputData/2/88_32.jpg,3
InputData/2/71_20.jpg,3
InputData/2/87_25.jpg,3
InputData/2/76_13.jpg,3
InputData/2/66_12.jpg,3
InputData/2/67_0.jpg,3
